ID,ACNA,EMPNA,ETHNA,NATNA,RELNA,HOBNA,CIVNA,APPPH,APPDRIVE,APPPORTF,GRANT,FELLOW,POSTGRAD,UNIV,AGE_FROM,AGE_TO,CITIZEN0,CITIZEN1,CITIZEN2,CITIZEN3,CITIZEN4,CITIZEN5,AP_SOC,AP_FNAM,AP_INIT,AP_LNAM,AP_TITLE,AP_PHONE,AP_FAX,AP_EMAIL,ADDR1,ADDR2,CITY,ST,ZIPCODE,COUNTRY,FLOAN,USA_Y,USA_N,CAN_Y,CAN_N,FRN_Y,FRN_N,APPRESUME,APPL_OTHER_TEXT,R_911,AWDS_VARIES,AMNT_VARIES,NUMAPP,COMM_SERV,APPL_ONLINE,APPL_ONLINE_URL
179583,,,,,,,,,,,,,,X,,,U.S.,,,,,,Mr.,Robert,,Biggers,Assistant Executive Director of Grant &amp; Scholarship Programs,615-253-7453,,robert.biggers@tn.gov,Parkway Towers,"404 James Robertson Parkway, Suite 1510",Nashville,TN,37243-0820,,X,X,,,X,,X,,,,,,,,,
179608,,,,,,,,,,,,,,X,,,U.S.,,,,,,Ms.,Betsy,A.,Decillis,Membership and Community Manager,800-896-4682,,betsy@ohiotravel.org,"130 East Chestnut Street, Suite 301",,Columbus,OH,43215,,,X,,,X,,X,,,,,,4,,,
179623,,,,,,,,,,,,,,X,,,,,,,,,,Melissa,,Adams,Scholarship Processing Coordinator,541-687-7409,,melissa.adams@state.or.us,"1500 Valley River Drive, Suite 100",,Eugene,OR,97401,,,X,,,,,,,,,,,,,,
179624,,,,,,,,,,,,,,X,,,,,,,,,,Melissa,,Adams,Scholarship Processing Coordinator,541-687-7409,,melissa.adams@state.or.us,"1500 Valley River Drive, Suite 100",,Eugene,OR,97401,,,X,,,,,,,,,,,,,,
179674,,,,,,,,,,X,,,,X,,,U.S.,,,,,,,Liz,,Watson,Scholarship Program Manager,781-736-1500,,scholarship@twoten.org,1466 Main Street,,Waltham,MA,02451-1623,,,X,,,X,,X,,,,,,5,,,
180608,,,,,,,,,,,,,X,X,18,,U.S.,,,,,,,,,,Chief Executive Officer,,,scholarship@claricode.com,716 Main Street,2nd Floor,Waltham,MA,2451,,,X,,,X,,X,,,,,,400,,X,http://www.claricode.com/scholarship/
180609,,,,,,,,,,,,,,X,17,99,U.S.,,,,,,,Joseph,,Chapin,,,,elainechapinfund@gmail.com,33 Kassebaum Lane,Suite 103,St. Louis,MO,63129,,,X,,,X,,X,,,,,,125,,,
180612,,,,,,,,,X,,,,X,X,,,U.S.,,,,,,,Willa,,Fuller,Executive Director,,,foundation@floridanurse.org,PO Box 536985,,Orlando,FL,32803,,,X,,,X,,X,,validation of Florida residency,,,,1,,,
180613,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Willa,,Fuller,Executive Director,,,foundation@floridanurse.org,1235 East Concord Street,PO Box 536985,Orlando,FL,32853-6985,,,X,,,X,,X,,validation of Florida residency,,,,1,,X,http://www.floridanurse.org
180614,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Willa,,Fuller,Executive Director,407-896-3261,,foundation@floridanurse.org,PO Box 536985,,Orlando,FL,32803,,,X,,,X,,X,,proof of Florida residency,,,,,,X,http://www.floridanurse.org
180615,,,,,,,,,,,,,X,X,,,U.S.,,,,,,,Willa,,Fuller,Executive Director,407-896-3261,,foundation@floridanurse.org,PO Box 536985,,Orlando,FL,32803,,,X,,,X,,X,,proof of Florida residency,,,,,,,
180626,,,,,,,,,,,X,,,,,,,,,,,,Ms.,Candida,,Mannozzi,Deputy Director for Operations,202-234-1450,,grantsawards@aag.org,Association of American Geographers,"1710 16th Street, NW",Washington,DC,20009,,,X,,X,,X,,,,,,,,,,
180640,,,,,,,,,,,,,,X,,,,,,,,,,Libby,,Monahan,Funds Administrator,401-274-4564,,libbym@rifoundation.org,One Union Station,,Providence,RI,2903,,,X,,,,,,,,,,,,,,
180654,,,,,,,,,,,,,,X,,,,,,,,,,Trish,,Kelly,Workforce Development Coordinator,781-821-5990,,scholarships@tourismcares.org,20 Vernon Street,2nd Floor,Norwood,MA,2062,,,X,,X,,,X,,,,,,,,,
181393,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Sherry,,Cheng,,,,,322 8th Avenue,,New York,NY,10001,,,X,,,X,,X,,,,,,,,,
181396,,,,,,,,,,,,,,X,,,,,,,,,Mr.,Edward,B.,Homsey,Scholarship Chairman,585-663-6120,,TravisSociety@yahoo.com,24 Sandstone Drive,,Rochester,NY,14616,,,X,,X,,X,,,,,,,36,X,,
181398,,,,,,,,,,,,,,X,,,,,,,,,,Charles,,Watson,Education and Outreach Specialist,202-544-4226,202-544-2094,cwatson@BJConline.org,"200 Maryland Ave., N.E.",,Washington,DC,20002,,,X,,,,,,,,,,,618,,,
181418,,,,,,,,,,,,,X,X,,,U.S.,,,,,,,Chris,,Angelone,Digital Marketing Associate,203-268-1598,,christopher@diplomaframe.com,594 Pepper Street,,Monroe,CT,6468,,,X,,,X,,X,,,,,,3000,,,
181421,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Molly,,young,"Director, Young Entrepreneur Foundation",202-314-2042,,yef@nfib.org,1201 F Street NW,Suite 200,Washington,DC,20004,,,X,,,X,,X,,,,,,602,,,
181423,,,,,,,,,,,,,,X,,,U.S.,,,,,,Mrs.,Jacquelyn,,Marks,,561-988-9669,,,1095 Broken Sound Parkway NW,Suite 200,Boca Raton,FL,33435,,,X,,,X,,X,,,,,,10000,,X,http://www.foreclosure.com/scholarship
181432,,,,,,,,,,,,,,X,16,19,U.S.,,,,,,,Rebecca,,Klein,Program Coordinator,305-799-6726,,steinfo@stescholarships.org,PO Box 833425,,Miami,FL,33173,,,X,,,X,,X,,,,,,1650,X,,
181435,,,,,,,,,,,,,,X,,,,,,,,,Ms,Kathryn,Grace,Carruth,Executive Director,806-7892369,,director@leadcolorado.org,POB  2516,,Colorado Springs,CO,80901,,,X,,,,,,,,,,,50,,,
181445,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Kelly,,Sheridan,Scholarship Administrator,302-856-4393,,ksheridan@delcf.org,36 The circle,,Georgetown,DE,19947,,,X,,,X,,X,,,,,,32,,,
181449,,,,,,,,,,,,,X,X,18,99,U.S.,,,,,,,,,,,,,knf@ksnurses.com,,,,,,,,X,,,X,,X,,,,,,44,,,
181500,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181502,,,,,,,,,,,,,X,X,,,,,,,,,,Julio,,Casado,President,,,lulf@lulfoundation.org,,,,,,,,X,,X,,X,,,,,,,120,X,,
181512,,,,,,,,,,,,,,X,,,U.S.,,,,,,,,,,Scholarship Coordinator,410-366-8343,410-366-8804,vrg@vrg.org,PO Box 1463,,Baltimore,MD,21203,,,X,,,X,,X,,,,,,300,,,
181513,,,,,,,,,,,,,,X,,,U.S.,,,,,,,,,,Director of Communication,,,info-ecampus@edsouth.org,"501 Corporate Centre Drive, Suite 320",,Franklin,TN,37067,,,X,,,X,,X,,,,,,,,,
181515,,,,,,,,X,,,,,X,X,,,,,,,,,Mr.,Steve,,Cloud,Assistant National Program Coordinator,317-630-1213,,baseball@legion.org,PO Box 1055,,Indianapolis,IN,46206,,,X,,,X,X,,,,,,,44,,,
181518,,,,,,,,,,,,,,X,,,,,,,,,Mr.,Robert,,Hackett,President,609-924-6663,609-683-4626,rhackett@bonner.org,10 Mercer Street,,Princeton,NJ,8540,,,X,,X,,X,,,,,,,6550,,,
181550,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,701-3289777,,contactus@ndbon.org,919 S 7th Street Ste 504,,Bismarck,ND,58504,,X,X,,,,,,,,,,,,,,
181555,,,,,,,,,,,,,X,X,,,U.S.,,,,,,,Noreen,,Hodgdon,,603-422-8204,603-422-8207,nhodgdon@communitycampus.org,100 Campus Drive Suite 1,,Portsmouth,NH,3801,,,X,,,X,,X,,,,,,,,,
181562,,,,,,,,X,,,,,X,X,40,,U.S.,,,,,,Ms.,Mary Anne,,Adams,Founding Director,404-647-4754,,zaminobla@zaminobla.org,PO Box 90986,,Atlanta,GA,30364,,,X,,,X,,X,,,,,,,,,
181573,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,80,,,
181584,,,,,,,,,,,,X,,X,,,,,,,,,Mrs.,Tammy,,Weber,Scholar and Institute Coordinator,404-879-5516,,tammy.weber@sreb.org,592 10 St. N.W.,,Atlanta,GA,30318,,,X,,,,,,,,,,,255,,,
181598,,,,,,,,,,,,,X,X,,,U.S.,,,,,,,Bill,,Shea,Vice Chair,734-662-0818,,billshea@umich.edu,803 John A Woods Dr,,Ann Arbor,MI,48105,,,X,,,X,,X,,,,,,3,,,
181601,,,,,,,,,,X,,,X,X,,,U.S.,,,,,,,Robin,H.,LeBlanc,Executive Director,603-452-7526,,r_leblanc@plannh.org,PO Box 1105,21 Daniel Street  2nd floor  c/o GPI,Portsmouth,NH,3801,,,X,,,X,,X,,,,,,11,,,
181605,,,,,,,,,,,,,,X,,,,,,,,,,Grace,,Fox,,,,altascholars@gmail.com,,,,,,,,X,,,,,,,,,,,,X,,
181606,,,,,,,,,,,,,,X,,,,,,,,,,Grace,,Fox,,,,altascholars@gmail.com,,,,,,,,X,,,,,,,,,,,26,X,,
181607,,,,,,,,,,,,,,X,,,,,,,,,,Grace,,Fox,,,,altascholars@gmail.com,,,,,,,,X,,,,,,,,,,,1,X,,
181615,,,,,,,,,,,,,X,X,,,U.S.,,,,,,,Debi,,Chedester,Executive Director,,,dchedester@afeendowment.org,"1001 North Fairfax Street, Suite 201",,Alexandria,VA,22324,,,X,,,X,,X,,,,,,80,,,
181619,,,,,,,,,X,,,,,X,,,,,,,,,,Tom,,Parrish,Chief Operating Officer,,,TomParrish@ScarlettFoundation.org,4117 Hillsboro Pike,Suite 103255,Nashville,TN,37215-2728,,,X,,,,,,,,,,,1300,,,
181628,,,,,,,,,,,,,,X,,,,,,,,,,Ellen,,Gettinger,,212-582-4949,,scholarship@jcca.org,520 Eighth Avenue,4th Floor,New York,NY,10018,,,X,,X,,,X,,,,,,,,,
181629,,,,,,,,,,,,,,X,13,21,,,,,,,Dr.,Robert,K.,Dudley,Director,,,mail@wildernessproject.org,"115 Cornell Dr. SE, #40712",,Albuquerque,NM,87196-0712,,,X,,X,,X,,,,,,,99,,,
181645,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,X,,X,,X,,,,,,,,,,
181647,,,,,,,,,,,,,X,X,,,,,,,,,,Zoe,,Deloglos,Special Projects Coordinator,202-202-218-7222,202-202-842-0850,zdeloglos@buses.org,111 K Street NE,9th Floor,Washington,DC,20002,,,X,,X,,,,,,,,,,,,
181648,,,,,,,,,,,,,,X,,,,,,,,,,Zoe,,Deloglos,Special Projects Coordinator,202-202-218-7222,202-202-842-0850,zdeloglos@buses.org,111 K Street NE,9th Floor,Washington,DC,20002,,,X,,X,,,,,,,,,,,,
181657,,,,,,,,,,,,,,X,,,,,,,,,,,,,Scholarship Chair,,,,,,,,,,,X,,X,,X,,,,,,,5,,,
181663,,,,,,,,X,,,,,,X,,,U.S.,,,,,,Miss,Jennifer,,Ibe,AMACESP Intern,703-414-2622,703-414-2686,gene.roth@amac-org.com,"2345 Crystal Drive, Suite 902",,Arlington,VA,22202,,,X,,,X,,X,,,,,,12,,,
181682,,,,,,,,,,,,,,,,,,,,,,,Mrs.,Victoria,,Knepp,Director of Marketing and Events,513-772-4900,513-772-4911,vknepp@munozfoundation.org,8919 Rossash Road,,Cincinnati,OH,45236,,,X,,,,,,,,,,,205,,,
181695,,,,,,,,,,,,,,X,,,U.S.,,,,,,,,,,Student Outreach Coordinator,859-550-2788,859-550-2795,info@damsafety.org,239 S Limestone,,Lexington,KY,40508,,,X,,,X,,X,,,,,,15,,,
181706,,,,,,,,,,,,,X,X,,,U.S.,Canadian,Latin American/Caribbean,Mexican,,,,,,,Administrator,,,admin@AWAFoundation.org,AWAF Scholarships,Box 4305,Troy,MI,48099,,,X,,X,,,,,,,,,160,,,
181707,,,,,,,,,,,,,X,X,,,,,,,,,Ms.,Patricia,L.,Cole,Scholarship Coordinator,615-330-1385,615-327-2746,pcole@cfmt.org,3833 Cleghorn Avenue #400,Nashville,Nashville,TN,37215,,,X,,,,,,,,,,,,,,
181710,,,,,,,,,,X,,,,,,,U.S.,,,,,,Mrs.,Rachel,,Sweeney,Executive Assistant,,,rsweeney@aapt.org,1 Physics Ellipse,,College Park,MD,20740,,,X,,,X,,X,,,,,,18,,,
181718,,,,,,,,,,,X,,,X,,,U.S.,,,,,,,,,,,,,,"1811 R Street, NW",,Washington,DC,20009,,,X,,,X,,X,,,,,,40,,,
181732,,,,,,,,,,,,,,X,,,,,,,,,Mrs.,Gracielle,,Camilo,Executive Assistant,202-466-4664,,palcus@palcus.org,"9255 Center St., Ste. 404",,Manassas,VA,20110,,,X,,,X,,,,,,,,28,X,,
181760,,,,,,,,X,,,,,X,X,19,35,U.S.,,,,,,Mrs.,Eileen,,Doughty,"Director, AFIO Scholarship Program",703-790-0320,,scholarships@afio.com,"7700 Leesburg Pike, Suite 324",,Falls Church,VA,22043,,,X,,,X,,X,,,,,,100,,,
181764,,,,,,,,,,,,,,X,18,,,,,,,,,Daunel,S,Czarnecki,FMA & NBT Assistant,815-227-8222,815-844-1270,Foundation@fmanet.org,2135 Point Boulevard,,Elgin,IL,60123,,,X,,X,,X,,,,,,,430,,,
181766,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Antonella,,Recchia,"Director, Scholarships/Opportunities Office",212-249-9923,212-517-7619,arecchia@columbuscitizens.org,8 E. 69th Street,,New York,NY,10021,,,X,,,X,,X,,,,,,,,,
181769,,,,,,,,,,,,,,X,,,U.S.,,,,,,,,,,Scholarships Team,650-450-5487,,scholarships@siliconvalleycf.org,2440 West El Camino Real,Suite 300,Mountain View,CA,94040,,,X,,,X,,X,,,,,,,X,,
181770,,,,,,,,,,,,X,X,X,,,,,,,,,,,,,,,,cromwell@aslh.net,,,,,,,,X,,X,,X,,,,,,,,,,
181771,,,,,,,,X,,,,,,X,,,,,,,,,Ms.,Amanda,,Lovell,Fraternal Director,630-472-0500,630-472-1100,alovell@csalife.com,2050 Finley Road,Suite 70,Lombard,IL,60148,,,X,,,,,,,,,,,,,,
181777,,,,,,,,,,,,,,,,,U.S.,,,,,,,,,,,888-552-0900,908-967-5044,lstrug@thinkoesp.org,"312 North Avenue East, Suite 5",,Cranford,NJ,7016,,,X,,,X,,X,,,,,,30,,,
181782,,,,,,,,,,,,,X,X,,,,,,,,,,Miriam,,Brewer,Senior Director,202-662-0784,,mbrewer@franchise.org,"1900 K Street, NW Suite 700",,Washington,DC,20006,,,X,,X,,X,,,,,,,,,,
181783,,,,,,,,,,,,X,,X,,,,,,,,,Dr.,Leora,,Fox,Manager of Research and Mission Programs,212-242-1968,,LFox@hdsa.org,505 8th Ave,Suite 902,New York,NY,10018,,,X,,,,,,,,,,,15,,,
181786,,,,,,,,X,,,,,X,X,13,,U.S.,,,,,,,Kristen,,Garrett,Office and Project Manager,202-507-4500,,Foundation@ipo.org,"1501 M Street, NW",,Washington,DC,20005,,,X,,,X,,X,,,,,,84,,,
181791,,,,,,,,,,,,,,,,,U.S.,,,,,,,James,,Brown,Scholarship Committee Chair,,,,Gunnar B. Stickler Scholarship Award,PO Box 775,Cologne,NJ,8213,,,X,,,X,,X,,,,,,3,,,
181794,,,,,,,,,,,,,,X,,,,,,,,,,,,,Administrator,312-554-2088,,bwlaboard@gmail.com,321 S. Plymouth - Suite 600,,Chicago,IL,60604,,,X,,X,,X,,,,,,,,,,
181798,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,X,,X,,X,,,,,,,,,,
181801,,,,,,,,,,X,,,X,X,,,,,,,,,,EFFE,,Chair,,,,office@bca.org,389 Newport Ave.,,Attleboro,MA,2703,,,X,,X,,X,,,,,,,1,,,
181805,,,,,,,,X,,,,,X,X,,,U.S.,,,,,,Col.,Dorothy,L.,Stover-Kendrick,Scholarship Chair,888-525-1943,,scholarship@womenmarines.org,PO Box 134,,Stilwell,KS,66085,,,X,,,X,,X,,,,,,45,X,,
181806,,,,,,,,X,,,,,X,X,,,U.S.,,,,,,Col.,Dorothy,L.,Stover-Kendrick,Scholarship Chair,888-525-1943,,scholarship@womenmarines.org,PO Box 134,,Stilwell,KS,66085,,,X,,,X,,X,,,,,,1,X,,
181807,,,,,,,,X,,,,,X,X,,,U.S.,,,,,,Col.,Dorothy,L.,Stover-Kendrick,Scholarship Chair,888-525-1943,,scholarship@womenmarines.org,PO Box 134,,Stilwell,KS,66085,,,X,,,X,,X,,,,,,50,X,,
181809,,,,,,,,,,,,,,X,,,,,,,,,,David,,Velde,,320-763-6561,,,1118 Broadway,,Alexandria,MN,56308,,,X,,,,,,,,,,,,X,,
181810,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Pam,,Musland,,800-366-8331,,,1415 12th Ave. SE,,Jamestown,ND,58401,,,X,,,X,,X,,,,,,,,,
181811,,,,,,,,,,,,,,,,,U.S.,,,,,,,Melissa,,Miller,,202-559-9882,,melissamiller@nfudc.org,"20 F St. NW, Suite 300",,Washington,DC,20001,,,X,,,X,,X,,,,,,,X,,
181826,,,,,,,,X,,,,,,X,17,25,U.S.,,,,,,,Wanda,,Cruz,Programs Assistant,800-475-6620,,info@fascholarship.com,22570 Markey Court,Suite 240,Dulles,VA,20166,,,X,,,X,,X,,,,,,350,,,
181827,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Regina,,Fairchild,Chair,304-255-1457,,rf961@suddenlink.net,Post Office Box 1109,,Beckley,WV,25802,,,X,,,X,,X,,,,,,24,X,,
181828,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Ben,,Smith,,,,,7087 E. Napier Ave.,,Benton Harbor,MI,49022,,,X,,,X,,X,,,,,,14,,,
181829,,,,,,,,,,,,,X,X,,,,,,,,,Mr.,Drew,,Ho,Philanthropy Co-Chair,,,programs@gapafoundation.org,PO Box 22482,,San Francisco,CA,94122,,,X,,X,,X,,,,,,,49,,,
181840,,,,,,,,,,,,,,X,,,,,,,,,,Travis,,Mears,Director of Development and Scholarship Programs,206-363-9188,,travis@thegsba.org,400 East Pine Street,Suite 322,Seattle,WA,98122,,,X,,,,X,,,,,,,498,X,,
181858,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Ann,,Bates,Executive Director,208-681-4769,208-529-0832,abates@inlagrow.org,PO Box 2065,,Idaho Falls,ID,83403,,,X,,,X,,X,,,,,,4,X,,
181861,,,,,,,,,,,,,,X,,,,,,,,,Mr.,Jonathan,,Whalley,Education Coordinator,608-310-5000,,scholarships@iddba.org,636 Science Dr.,,Madison,WI,53711,,,X,,X,,X,,,,,,,417,,,
181862,,,,,,,,,,,,,,X,,,,,,,,,Mrs.,Jaime,,Jensen,Project Supervisor,515-255-3820,,ips@peodsm.org,3700 Grand Ave,,Des Moines,IA,50312,,,,X,,X,X,,,,,,,536,,,
181865,,,,,,,,,,,,,X,X,,,,,,,,,,Natalie,,Paskoski,,-4435354060,,natalie@nsh.org,3545 Ellicott Mills Dr.,,Ellicott City,MD,21043,,,X,,X,,X,,,,,,,10,,,
181866,,,,,,,,,,,,,,X,,,,,,,,,,Natalie,,Paskoski,,-4435354060,,natalie@nsh.org,3545 Ellicott Mills Dr.,,Ellicott City,MD,21043,,,X,,X,,X,,,,,,,,,,
181869,,,,,,,,,,,,,X,X,,,,,,,,,,Frances,,Hartogh,Director of Outreach,,,scholarships@rmmlf.org,9191 Sheridan Boulevard,Suite 203,Westminster,CO,80031,,,X,,X,,X,,,,,,,,,,
181878,,,,,,,,,,,,,,,,,,,,,,,,Kimberly,,Olson Aubuchon,,314-646-4854,,kolson@stlzoo.org,,,,,,,,X,,X,,,,,,,,,50,,,
181881,,,,,,,,,,,,,,X,17,24,U.S.,,,,,,,Julie,,Holsinger,Manager of Programs,703-888-5000,,scholarship@lifehappens.org,1530 Wison Blvd,Suite 1060,Arlington,VA,22209,,,X,,,X,,X,,,,,,2000,,,
181882,,,,,,,,,,,,,,X,,,U.S.,,,,,,Mrs.,Mary Ann,T.,Corcoran,MALSCE Education Trust Chair,413-841-0355,,mcorcoran@hillengineers.com,One Walnut Street,,Boston,MA,2108,,,X,,,X,,X,,,,,,4,,,
181896,,,,,,,,,,,,,,X,,,U.S.,,,,,,Mrs.,Rose,,Khalifa,Founder and Past President,313-680-5049,,rosek@metrosolutions.us,18000 West 9 Mile Road,Suite 360,Southfield,MI,48075,,,X,,,X,,X,,,,,,11,,,
181898,,,,,,,,,,,,,X,X,17,35,U.S.,,,,,,,Meghan,,Rodgers,,240-5156262,,info@collegiatecancer.org,8334 N. Brook Lane,,Bethesda,MD,20814,,,X,,,X,,X,,,,,,300,,,
181900,,,,,,,,X,,,,,X,X,17,,,,,,,,,Linda,,Adams Foat,Past President,815-233-1861,,ipp@costumers.org,1321 S Demeter Dr,,Freeport,IL,61032,,,X,,X,,X,,,,,,,42,,,
181904,,,,,,,,,,,,,,X,,,,,,,,,,Anna,,McManus,Membership Director,212-2972133,,info@nywici.org,355 Lexington Ave,Floor 15,New York,NY,10017,,,X,,X,,X,,,,,,,300,,,
181906,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Alicia,,Barnes,Director,206-812-5464,,ymta@pugetmaritime.org,PO Box 81142,,Seattle,WA,98108,,,X,,,X,,X,,,,,,7,,,
181919,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Claire,,Wisniewski,Educational Services Manager,336-272-3645,,info@setc.org,1175 Revolution Mill Dr,Studio 14,Greensboro,NC,27405,,,X,,,X,,X,,,,,,1,,,
181927,,,,,,,,,,,,,,,,,U.S.,,,,,,,Jessica,,Ames,Program Coordinator,,,james@asnt.org,1711 Arlingate Lane,PO Box 28518,Columbus,OH,43228,,,X,,,X,,X,,,,,,,,,
181928,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Jessica,,Ames,Program Coordinator,,,james@asnt.org,1711 Arlingate Lane,PO Box 28518,Columbus,OH,43228,,,X,,,X,,X,,,,,,7,,,
181929,,,,,,,,,,,,X,X,X,,,U.S.,,,,,,,Jessica,,Ames,Program Coordinator,,,james@asnt.org,1711 Arlingate Lane,PO Box 28518,Columbus,OH,43228,,,X,,,X,,X,,,,,,32,,,
181930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,15,,,
181934,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,sapa_scholarship@yahoo.com,PO Box 3228,212 Carnegie Center,Princeton,NJ,8543,,,X,,,,,,,,,,,,,,
181937,,,,,,,,,,,,,,X,,,,,,,,,,Marko,,Duric,,,,sbaa@serbbar.org,One North LaSalle,Suite 300,Chicago,IL,60602,,,X,,X,,X,,,,,,,,,,
181943,,,,,,,,,,,,,X,X,,,U.S.,,,,,,Mr.,Larry,A.,White,Scholarship Committee Chair,843-488-1329,843-488-1330,larry@smokefreehorry.org,PO Box 3051,,Conway,SC,29528,,,X,,,X,,X,,proof of number of hours remaining,,,,7,,,
181944,,,,,,,,,,,,,,X,,,U.S.,,,,,,,Douglas,,OFlaherty,Vice President,803-765-9000,,,PO Box 7577,,Columbia,SC,29202,,,X,,,X,,X,,,,,,26,,,
181952,,,,,,,,,,,,,,X,17,,,,,,,,,Jessica,,Waller,Executive Director,410-2906800,410-2906882,jwaller@marylandrestaurants.com,6301 Hillside Court,,Columbia,MD,21046,,,X,,,,,,,,,,,12,,,
181954,,,,,,,,,,,,,,X,17,,,,,,,,,Jessica,,Waller,Executive Director,410-2906800,410-2906882,jwaller@marylandrestaurants.com,6301 Hillside Court,,Columbia,MD,21046,,,X,,,,,,,,,,,12,,,
181956,,,,,,,,,,,,,,X,,,U.S.,,,,,,,,,,,,,,P.O. Box 950,,Rex,GA,30273,,,X,,,X,,X,,,,,,,,,
181961,,,,,,,,,,,,,,X,16,65,,,,,,,Ms.,Janice,,Jackson,Office Programs Administrator,214-630-2511,,janice.jackson@txadc.org,1140 Empire Central Drive 550,,Dallas,TX,75247,,,X,,,,,,,,,,,1215,,,
181963,,,,,,,,,,,,,X,X,,,,,,,,,Mrs.,Lisa,,Collier,Meeting Planner/Program Manager,850-224-0711,,info@archprecast.org,325 John Knox Road,Suite L103,Tallahassee,FL,32303,,,X,,X,,,X,,,,,,,,,
181970,,,,,,,,X,,X,,,X,X,,,U.S.,,,,,,,,,,,,,,,,,,,,,X,,,X,,X,,,,,,36,X,,
181974,,,,,,,,,,,,,,X,,,,,,,,,Ms.,Allegra,,Hale,Executive Director,972-233-9107,,info@vsaweb.org,14070 Proton Rd.,Suite 100,Dallas,TX,75244,,,X,,X,,X,,,,,,,19,,,
181976,,,,,,,,,,,,,,X,,,,,,,,,,Ruth,,Bishop,,,,rbishop@grfoundation.org,900 Fifth Third Center,111 Lyon St NW,Grand Rapids,MI,49503,,,,,,,,,,,,,,,,,
181978,,,,,,,,,,,,,,,12,21,U.S.,,,,,,,,,,Scholarship Coordinator,,,ctba@centraltexasbluegrass.org,Central Texas Bluegrass Association,P.O. Box 9816,Austin,TX,78766-9816,,,X,,,X,,X,,,,,,,,,
181980,,,,,,,,,,,,,X,X,,,U.S.,,,,,,Ms.,Ann,L.,Kelsey,Scholarship Committee Chair,,,kelsey@openix.com,PO Box 124,,Cedar Knolls,NJ,07927-0124,,,X,,,X,,X,,,,,,27,X,,
181985,,,,,,,,X,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,X,,X,,X,,,,,,,,X,,
181996,,,,,,,,,,,,,,X,,,,,,,,,Dr,Stephanie,,Budge,,,,budge@wisc.edu,,,,,,,,X,,X,,X,,,,,,,1,,,
181997,,,,,,,,,,,,,,X,,,,,,,,,Dr,Laurel,,Watson,,,,bisexual.foundation.award@gmail.com,,,,,,,,X,,X,,X,,,,,,,,,,
181999,,,,,,,,,,,,,X,X,,,,,,,,,,Kristina,,Kersels,Events and Operations,323-463-1500,,kkersels@amianet.org,1313 Vine Street,,Hollywood,CA,90028,,,X,,X,,X,,,,,,,125,,,
182002,,,,,,,,,,,,,,X,,,,,,,,,,Kimberly,L.,Redd,"Program Officer, Education and Certification",312-280-4279,,klredd@ala.org,American Library Association,50 East Huron Street,Chicago,IL,60611,,,X,,X,,,X,,,,,,339,,,
182016,,,,,,,,,,,X,,X,X,,,,,,,,,,Wendy,,Logan,Executive Programs Manager,,,ILAAwards@reading.org,PO Box 8139,,Newark,DE,19714-8139,,,X,,X,,X,,,,,,,8,,,
182029,,,,,,,,,,,,X,,X,,,U.S.,,,,,,,Laura,,Hammond,US Director,608-265-4304,,aibs@southasia.wisc.edu,B488 Medical Sciences Center,1300 University Avenue,MAdison,WI,53706,,,X,,,X,,X,,,,,,10,,,
182032,,,,,,,,,,,,,,X,,,,,,,,,,Heather,,Winters,Executive Director,305-284-2930,305-284-2960,info@melissainstitute.org,1507 Levante Avenue,Suite 331,Coral Gables,FL,33146,,,X,,X,,X,,,,,,,10,,,
182039,,,,,,,,,,X,,X,X,,,,,,,,,,,,,,,,,rap@nas.edu,"500 Fifth Street, NW",,Washington,DC,20001,,,X,,X,,X,,,,,,,800,,,
182047,,,,,,,,,,,,,X,X,21,99,,,,,,,Att&apos;y,Frank,Joseph,Schiro,Past President,414-271-7776,414-271-1961,fschiro@gmail.com,1551 N. Prospect Ave.,,Milwaukee,WI,53202,,,X,,,,,,,,,,,3,,,
182052,,,,,,,,,,,,,,X,,,,,,,,,,Theresa,G.,Baker,Scholarship Administrator,315-422-7811,315-422-3851,theresa@nywea.org,525 Plum Street,Suite 102,Syracuse,NY,13204,,,X,,X,,X,,,,,,,,,,
